tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,codigo_provincia,provincia,codigo_canton,canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion
ASESINATO,ZONA 5,LOS RÍOS,VINCES,VINCES CENTRO,12D05C08S01,VINCES CENTRO 1,12,LOS RÍOS,1208,VINCES,"-1,54758","-79,74891",URBANO,VÍA PÚBLICA,PÚBLICO,2026-01-20,16:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,VINCES,VINCES CENTRO,12D05C08S01,VINCES CENTRO 1,12,LOS RÍOS,1208,VINCES,"-1,55123","-79,7498",URBANO,VÍA PÚBLICA,PÚBLICO,2026-01-20,16:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,9,GUAYAS,901,GUAYAQUIL,"-2,07044","-79,92898",URBANO,VÍA PÚBLICA,PÚBLICO,2026-01-20,18:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,CENTENARIO,09D01C05S01,CENTENARIO 1,9,GUAYAS,901,GUAYAQUIL,"-2,23081","-79,89411",URBANO,VÍA PÚBLICA,PÚBLICO,2026-01-20,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,SERVIDOR PÚBLICO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,LA ESMERALDA,12D01C19S02,LA ESMERALDA 2,12,LOS RÍOS,1203,MONTALVO,"-1,81592","-79,35873",URBANO,HACIENDAS,PRIVADO,2026-01-20,10:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR PRIMARIO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,CENTENARIO,09D01C05S01,CENTENARIO 1,9,GUAYAS,901,GUAYAQUIL,"-2,23081","-79,89411",URBANO,VÍA PÚBLICA,PÚBLICO,2026-01-20,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,24 DE MAYO,24 DE MAYO,13D04C11S01,24 DE MAYO 1,13,MANABÍ,1316,24 DE MAYO,"-1,283","-80,417",RURAL,VÍA PÚBLICA,PÚBLICO,2026-01-20,20:05:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,PROFESIONAL DE BELLEZA,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,24 DE MAYO,24 DE MAYO,13D04C11S01,24 DE MAYO 1,13,MANABÍ,1316,24 DE MAYO,"-1,283","-80,417",RURAL,VÍA PÚBLICA,PÚBLICO,2026-01-20,20:05:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,CHOFER/CONDUCTOR,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,LEONIDAS PROAÑO,13D02C16S01,LEONIDAS PROAÑO 1,13,MANABÍ,1309,MONTECRISTI,"-0,9943","-80,7015",URBANO,CASA/VILLA,PRIVADO,2026-01-20,15:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,60,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,9,GUAYAS,901,GUAYAQUIL,"-2,05292","-79,94452",URBANO,CENTROS DE REHABILITACIÓN SOCIAL,PRIVADO,2026-01-20,07:00:00,OTROS,NINGUNA,VIOLENCIA COMUNITARIA,ACTOS DE ODIO,ESTRANGULACION,26,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,INICIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S02,GUASMO 2,9,GUAYAS,901,GUAYAQUIL,"-2,27386","-79,88477",URBANO,VÍA PÚBLICA,PÚBLICO,2026-01-19,00:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,MAESTRO DE OBRA/CONSTRUCCIÓN,SIN_DATO
